word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
politécnica,0.8677,7,politécnica,PROPN,False,False,True
crosta,0.8677,11,crosta,NOUN,False,True,True
induzido,0.8671,45,induzer,VERB,False,False,True
poderoso,0.8667,8,poderoso,ADJ,False,True,True
aqruivo,0.8667,6,aqruivo,NOUN,False,False,True
adesiva,0.8666,15,adesivo,ADJ,False,False,True
domínio,0.8659,12,domínio,NOUN,False,False,True
curioso,0.8658,7,curioso,ADJ,False,True,True
biologia,0.865,18,biologia,PROPN,False,False,True
atividades,0.8643,15,atividades,PROPN,False,True,True
chegada,0.864,18,chegada,NOUN,False,False,True
prejuízo,0.8635,9,prejuízo,NOUN,False,True,True
resnick,0.863,9,resnick,PROPN,False,True,True
têmse,0.8627,11,têmse,PROPN,False,False,True
compressor,0.8626,14,compressor,NOUN,False,False,True
mestre,0.8622,6,mestre,NOUN,False,True,True
pente,0.8622,25,pente,NOUN,False,False,True
denise,0.8621,5,denise,PROPN,False,False,True
tomas,0.8605,7,tomas,PROPN,False,False,True
britânico,0.8604,5,britânico,ADJ,False,True,True
dil,0.8596,1,dil,VERB,False,False,True
energy,0.8596,11,energy,PROPN,False,False,True
nascimento,0.8592,7,nascimento,NOUN,False,False,True
eletrizase,0.859,13,eletrizase,PROPN,False,False,True
mom,0.859,2,mom,PROPN,False,False,True
manuel,0.8583,2,manuel,PROPN,False,False,True
acabamento,0.8575,5,acabamento,NOUN,False,False,True
queimadura,0.8571,9,queimadura,NOUN,False,True,True
porte,0.8561,7,porte,NOUN,False,True,True
rubens,0.8556,7,rubens,PROPN,False,False,True
quadrinho,0.8552,8,quadrinho,NOUN,False,True,True
destruição,0.8543,7,destruição,NOUN,False,False,True
cálcio,0.8541,7,cálcio,NOUN,False,False,True
bitola,0.8539,6,bitola,PROPN,False,False,True
valores,0.8539,7,valor,PROPN,False,False,True
fatecsp,0.8528,13,fatecsp,PROPN,False,False,True
captador,0.8528,11,captador,NOUN,False,True,True
bibliografia,0.8523,14,bibliografia,NOUN,False,False,True
instável,0.8521,16,instável,ADJ,False,False,True
refletor,0.8519,9,refletor,NOUN,False,True,True
mensagem,0.8508,7,mensagem,NOUN,False,True,True
fotovoltaico,0.8508,13,fotovoltaico,ADJ,False,True,True
espiral,0.8505,6,espiral,NOUN,False,False,True
