word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
mundo,15.2858,307,mundo,NOUN,False,True,True
temperatura,15.2466,520,temperatura,NOUN,False,True,True
alto,15.2129,266,alto,NOUN,False,True,True
acordo,15.1239,290,acordo,NOUN,False,False,True
adaptação,15.1224,360,adaptação,NOUN,False,True,True
termo,15.065,246,termo,NOUN,False,True,True
macho,15.0649,425,macho,NOUN,False,True,True
superfície,15.0103,364,superfície,NOUN,False,True,True
gameta,14.8672,661,gameta,NOUN,False,True,True
mar,14.8007,324,mar,NOUN,False,True,True
cromosso,14.663,633,cromosso,VERB,False,True,True
cruzamento,14.6234,472,cruzamento,NOUN,False,True,True
aluno,14.6118,379,aluno,NOUN,False,True,True
pesquisador,14.5393,205,pesquisador,NOUN,False,True,True
penal,14.488,991,penal,PROPN,False,False,True
universidade,14.3997,394,universidade,PROPN,False,True,True
simples,14.3981,334,simples,ADJ,False,True,True
classificação,14.3279,318,classificação,NOUN,False,True,True
seleção,14.3154,451,seleção,NOUN,False,True,True
atual,14.3006,284,atual,ADJ,False,True,True
normal,14.2989,462,normal,ADJ,False,True,True
corbis,14.2957,129,corbis,PROPN,False,False,True
concentração,14.2587,516,concentração,NOUN,False,True,True
correto,14.1457,340,correto,ADJ,False,True,True
morte,14.1186,298,morte,NOUN,False,True,True
médico,14.1155,235,médico,NOUN,False,True,True
esquemática,14.0687,415,esquemático,ADJ,False,True,True
papel,14.0251,239,papel,NOUN,False,True,True
químico,13.9279,329,químico,ADJ,False,True,True
início,13.9145,273,início,NOUN,False,False,True
diferença,13.8196,301,diferença,NOUN,False,True,True
cadeia,13.8082,472,cadeia,NOUN,False,True,True
osso,13.7948,313,osso,NOUN,False,True,True
natureza,13.777,261,natureza,PROPN,False,False,True
embrião,13.7314,474,embrião,NOUN,False,True,True
variedade,13.6796,250,variedade,NOUN,False,True,True
ancestral,13.6732,334,ancestral,NOUN,False,True,True
mutação,13.5919,439,mutação,NOUN,False,True,True
altura,13.5859,242,altura,NOUN,False,True,True
fase,13.5817,319,fase,NOUN,False,True,True
ideia,13.5333,271,ideia,NOUN,False,True,True
corporal,13.449,413,corporal,ADJ,False,True,True
verde,13.4228,376,verde,NOUN,False,True,True
movimento,13.4073,281,movimento,NOUN,False,True,True
coração,13.4002,458,coração,NOUN,False,True,True
músculo,13.3286,431,músculo,NOUN,False,True,True
leitura,13.3024,311,leitura,NOUN,False,True,True
cavidade,13.2706,394,cavidade,NOUN,False,True,True
anterior,13.252,266,anterior,ADJ,False,True,True
diversidade,13.2062,429,diversidade,NOUN,False,False,True
resposta,13.1908,277,resposta,NOUN,False,True,True
situação,13.1439,245,situação,NOUN,False,True,True
mudança,13.1267,261,mudança,NOUN,False,True,True
divisão,13.1225,394,divisão,NOUN,False,True,True
darwin,13.1107,286,darwin,PROPN,False,False,True
necessário,13.1102,256,necessário,ADJ,False,True,True
imagens,13.0776,284,imagens,PROPN,False,True,True
país,13.0538,246,país,NOUN,False,True,True
genótipo,13.0259,517,genótipo,NOUN,False,True,True
época,12.9682,223,época,NOUN,False,True,True
inglês,12.9558,165,inglês,NOUN,False,True,True
reação,12.9468,339,reação,NOUN,False,True,True
fotossíntese,12.9147,493,fotossíntese,NOUN,False,False,True
fecundação,12.8861,380,fecundação,NOUN,False,True,True
gráfico,12.8006,333,gráfico,ADJ,False,True,True
frequência,12.7388,391,frequência,NOUN,False,True,True
saúde,12.6324,303,saúde,NOUN,False,False,True
orgânico,12.5807,399,orgânico,ADJ,False,True,True
aspecto,12.561,192,aspecto,NOUN,False,True,True
janeiro,12.5075,246,janeiro,PROPN,False,False,True
asa,12.4846,386,asa,NOUN,False,True,True
história,12.484,306,história,PROPN,False,True,True
ambiental,12.4769,271,ambiental,ADJ,False,True,True
filho,12.4662,418,filho,NOUN,False,True,True
podese,12.4069,227,podese,NOUN,False,False,True
mendel,12.3683,360,mendel,PROPN,False,False,True
sexo,12.3548,445,sexo,NOUN,False,True,True
protozoário,12.289,314,protozoário,NOUN,False,True,True
ordem,12.2399,250,ordem,NOUN,False,True,True
microscópio,12.23,315,microscópio,NOUN,False,True,True
alelo,12.1766,624,alelo,NOUN,False,True,True
líquido,12.1204,280,líquido,ADJ,False,True,True
experimento,12.0908,263,experimento,NOUN,False,True,True
moderna,12.0727,482,moderno,ADJ,False,True,True
muscular,12.0552,303,muscular,ADJ,False,True,True
planeta,12.0488,253,planeta,NOUN,False,True,True
atividades,12.0234,364,atividades,PROPN,False,True,True
taxa,11.9697,467,taxa,NOUN,False,True,True
pressão,11.9356,338,pressão,NOUN,False,True,True
perda,11.9258,275,perda,NOUN,False,True,True
científico,11.8953,249,científico,ADJ,False,True,True
controle,11.8823,271,controle,NOUN,False,False,True
ilustração,11.7758,299,ilustração,NOUN,False,True,True
criança,11.7523,315,criança,NOUN,False,True,True
infecção,11.7144,251,infecção,NOUN,False,True,True
alta,11.6776,249,alto,ADJ,False,True,True
maneira,11.6325,215,maneira,NOUN,False,True,True
contato,11.6111,250,contato,NOUN,False,False,True
único,11.601,201,único,ADJ,False,True,True
aquático,11.5261,242,aquático,ADJ,False,True,True
correta,11.4596,419,correto,ADJ,False,True,True
acesso,11.4313,134,acesso,NOUN,False,True,True
técnica,11.4143,212,técnica,NOUN,False,True,True
descendente,11.3509,335,descendente,NOUN,False,True,True
diâmetro,11.3304,200,diâmetro,NOUN,False,True,True
objetivo,11.3199,302,objetivo,NOUN,False,True,True
mulher,11.2855,382,mulher,NOUN,False,True,True
corte,11.2711,252,corte,NOUN,False,True,True
respiratório,11.2346,282,respiratório,ADJ,False,True,True
digestório,11.2191,324,digestório,ADJ,False,True,True
alteração,11.1619,249,alteração,NOUN,False,True,True
extremidade,11.1453,211,extremidade,NOUN,False,True,True
centro,11.1074,170,centro,NOUN,False,True,True
proporção,11.0827,380,proporção,NOUN,False,True,True
organização,11.0354,242,organização,NOUN,False,True,True
conteúdo,11.0287,265,conteúdo,NOUN,False,True,True
esqueleto,11.022,262,esqueleto,NOUN,False,True,True
raiz,11.0203,348,raiz,PROPN,False,False,True
hipótese,11.019,242,hipótese,NOUN,False,True,True
volume,11.0075,242,volume,NOUN,False,True,True
interna,10.9713,263,interno,ADJ,False,False,True
síntese,10.9703,285,síntese,NOUN,False,False,True
pai,10.9514,377,pai,NOUN,False,True,True
representante,10.9497,165,representante,NOUN,False,True,True
vermelho,10.9155,244,vermelho,ADJ,False,True,True
dominante,10.9027,429,dominante,ADJ,False,True,True
química,10.8393,254,química,NOUN,False,True,True
evolutivo,10.8353,260,evolutivo,ADJ,False,True,True
terrestre,10.6721,249,terrestre,ADJ,False,True,True
risco,10.6514,213,risco,NOUN,False,True,True
visão,10.6239,208,visão,NOUN,False,True,True
branco,10.6174,246,branco,ADJ,False,True,True
boca,10.6161,368,boca,NOUN,False,False,True
comunidade,10.6078,323,comunidade,NOUN,False,True,True
ecossistema,10.5535,300,ecossistema,NOUN,False,True,True
disponível,10.5336,161,disponível,ADJ,False,True,True
biológica,10.5082,300,biológico,ADJ,False,True,True
sal,10.4746,312,sal,NOUN,False,True,True
família,10.4535,191,família,NOUN,False,True,True
rna,10.4475,434,rna,PROPN,False,True,True
século,10.4249,194,século,NOUN,False,True,True
modelo,10.424,192,modelo,NOUN,False,True,True
sul,10.3695,255,sul,PROPN,False,False,True
meiose,10.3468,380,meiose,NOUN,False,True,True
fisiologia,10.3467,348,fisiologia,NOUN,False,False,True
adulto,10.3442,229,adulto,ADJ,False,True,True
média,10.2789,224,média,NOUN,False,False,True
pequena,10.1959,165,pequeno,ADJ,False,False,True
importância,10.1693,230,importância,NOUN,False,False,True
predador,10.1676,190,predador,NOUN,False,True,True
ecológico,10.1426,257,ecológico,ADJ,False,True,True
cabeça,10.1121,234,cabeça,NOUN,False,True,True
