word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
escoamento,0.8759,7,escoamento,NOUN,False,False,True
extinto,0.8754,20,extinto,ADJ,False,True,True
rhesus,0.8747,11,rhesus,PROPN,False,False,True
algas,0.8747,4,algas,PROPN,False,True,True
berlim,0.8742,2,berlim,PROPN,False,False,True
fígado,0.8739,10,fígado,NOUN,False,False,True
feynman,0.8738,2,feynman,PROPN,False,False,True
antártico,0.8736,8,antártico,PROPN,False,False,True
ferro,0.8725,5,ferro,NOUN,False,False,True
produtora,0.8723,17,produtor,ADJ,False,False,True
variante,0.8722,13,variante,NOUN,False,True,True
secundária,0.8721,28,secundár,VERB,False,False,True
sólido,0.8715,9,sólido,ADJ,False,True,True
incluír,0.8712,7,incluír,VERB,False,True,True
clorofluorcarbono,0.8709,9,clorofluorcarbono,NOUN,False,True,True
autoridade,0.8709,8,autoridade,NOUN,False,True,True
lóri,0.8708,6,lóri,NOUN,False,True,True
movimentação,0.8704,7,movimentação,NOUN,False,False,True
cols,0.8704,11,col,PROPN,False,False,True
favorecir,0.8703,11,favorecir,VERB,False,True,True
cell,0.87,2,cell,PROPN,False,False,True
cristiane,0.8692,2,cristiane,PROPN,False,False,True
pecuária,0.8689,9,pecuária,NOUN,False,False,True
carboidrato,0.8682,9,carboidrato,NOUN,False,True,True
eye,0.8678,8,eye,PROPN,False,False,True
tempestade,0.8678,7,tempestade,NOUN,False,True,True
bruta,0.8677,9,bruta,ADJ,False,False,True
armadilha,0.8676,7,armadilha,NOUN,False,True,True
heterose,0.8673,11,heterose,PROPN,False,False,True
pernambuco,0.8672,8,pernambuco,PROPN,False,False,True
seriema,0.8669,3,seriema,NOUN,False,False,True
herbáceo,0.8668,7,herbáceo,ADJ,False,True,True
voz,0.8668,5,voz,NOUN,False,True,True
cianobactéria,0.8668,9,cianobactéria,NOUN,False,True,True
geleira,0.8667,7,geleira,NOUN,False,True,True
parâmetros,0.8662,15,parâmetros,PROPN,False,True,True
epigenesi,0.8661,1,epigenesi,NOUN,False,True,True
rapidez,0.8659,8,rapidez,NOUN,False,False,True
historic,0.8658,1,historic,PROPN,False,False,True
must,0.8647,1,must,VERB,False,False,True
borracha,0.8643,9,borracha,NOUN,False,True,True
decisão,0.864,9,decisão,NOUN,False,True,True
chan,0.8639,1,chan,PROPN,False,False,True
perfil,0.8637,11,perfil,NOUN,False,True,True
simultâneo,0.8633,8,simultâneo,ADJ,False,True,True
suspeito,0.8628,11,suspeito,NOUN,False,True,True
norteamericano,0.8628,6,norteamericano,ADJ,False,True,True
imutável,0.8626,5,imutável,ADJ,False,True,True
ondas,0.8625,8,ondas,NOUN,False,True,True
micrografia,0.8622,6,micrografia,PROPN,False,True,True
livrotexto,0.8613,8,livrotexto,NOUN,False,False,True
extenso,0.8609,5,extenso,ADJ,False,True,True
reflects,0.8604,1,reflect,PROPN,False,False,True
ticotico,0.8603,6,ticotico,NOUN,False,False,True
esposa,0.8599,4,esposo,ADJ,False,False,True
mariposo,0.8596,9,mariposo,NOUN,False,True,True
jablonski,0.8592,8,jablonski,PROPN,False,False,True
russo,0.8592,6,russo,ADJ,False,False,True
ipês,0.8591,2,ipês,NOUN,False,False,True
land,0.8589,2,land,PROPN,False,False,True
cereal,0.8585,7,cereal,NOUN,False,True,True
weiner,0.8582,2,weiner,PROPN,False,False,True
garrafa,0.858,19,garrafa,NOUN,False,True,True
pleno,0.8579,7,pleno,ADJ,False,False,True
ouriçoscacheiro,0.8578,1,ouriçoscacheiro,ADJ,False,True,True
calvo,0.8578,24,calvo,ADJ,False,True,True
tcheca,0.8572,6,tcheca,PROPN,False,False,True
citosina,0.8571,15,citosina,NOUN,False,False,True
suscetível,0.8557,8,suscetível,ADJ,False,True,True
recuperação,0.8557,8,recuperação,NOUN,False,False,True
inativa,0.8554,15,inativo,ADJ,False,False,True
relato,0.8554,6,relato,NOUN,False,True,True
órgãos,0.8551,7,órgãos,NOUN,False,True,True
irmã,0.855,9,irmã,NOUN,False,True,True
tuberculose,0.8549,6,tuberculose,NOUN,False,False,True
more,0.8547,1,more,ADJ,False,False,True
colchicina,0.8547,8,colchicina,NOUN,False,False,True
gilpérez,0.8546,2,gilpérez,PROPN,False,False,True
ocasionalmente,0.8536,7,ocasionalmente,ADJ,False,False,True
invenção,0.8532,5,invenção,NOUN,False,False,True
visualização,0.8532,7,visualização,NOUN,False,False,True
sheila,0.853,2,sheila,PROPN,False,False,True
bovino,0.8528,8,bovino,ADJ,False,True,True
concepts,0.8525,2,concepts,NOUN,False,False,True
gunstone,0.8523,1,gunstone,PROPN,False,False,True
moradia,0.8523,8,moradia,NOUN,False,True,True
carnaúba,0.8518,5,carnaúba,NOUN,False,False,True
evaporação,0.8515,19,evaporação,NOUN,False,False,True
foco,0.8509,7,foco,NOUN,False,True,True
oswaldo,0.8508,4,oswaldo,PROPN,False,False,True
indispensável,0.8505,7,indispensável,ADJ,False,True,True
tóxica,0.8504,6,tóxico,ADJ,False,False,True
duplahélice,0.8494,8,duplahélice,NOUN,False,False,True
eutroficação,0.8485,9,eutroficação,NOUN,False,False,True
biótopo,0.8485,14,biótopo,NOUN,False,True,True
aditivo,0.8484,12,aditivo,ADJ,False,True,True
pluviométrico,0.8483,11,pluviométrico,ADJ,False,True,True
hart,0.8481,2,hart,PROPN,False,False,True
geophysical,0.8475,1,geophysical,PROPN,False,False,True
aurelia,0.8473,19,aurelio,VERB,False,False,True
predadora,0.8472,9,predadora,VERB,False,True,True
mútuo,0.847,7,mútuo,ADJ,False,True,True
assistentes,0.8465,2,assistentes,PROPN,False,False,True
schach,0.8462,1,schach,PROPN,False,False,True
thread,0.846,1,thread,NOUN,False,False,True
lenski,0.8459,2,lenski,NOUN,False,False,True
ufumg,0.8458,10,ufumg,PROPN,False,True,True
rasteira,0.8455,8,rasteira,NOUN,False,True,True
cttaag,0.8453,2,cttaag,PROPN,False,False,True
desoxirribonucleico,0.8453,8,desoxirribonucleico,ADJ,False,True,True
virtual,0.8451,7,virtual,ADJ,False,True,True
ocidental,0.8449,8,ocidental,ADJ,False,True,True
quaternary,0.8448,1,quaternary,PROPN,False,False,True
candidato,0.8448,8,candidato,NOUN,False,True,True
patterns,0.8441,1,patterns,PROPN,False,False,True
reversa,0.8439,12,reverso,ADJ,False,False,True
percepção,0.8439,9,percepção,NOUN,False,False,True
inscrição,0.8437,3,inscrição,NOUN,False,True,True
infantil,0.8435,8,infantil,ADJ,False,False,True
s.paulo,0.8434,11,s.paulo,PROPN,False,False,True
idoso,0.8431,7,idoso,ADJ,False,True,True
universitário,0.8427,5,universitário,PROPN,False,True,True
limpeza,0.8426,5,limpeza,NOUN,False,False,True
aristóteles,0.8423,13,aristóteles,PROPN,False,False,True
gelman,0.8421,1,gelman,PROPN,False,False,True
ufrrj,0.8416,9,ufrrj,PROPN,False,False,True
lodo,0.8415,9,lodo,NOUN,False,False,True
circular,0.8414,16,circular,ADJ,False,True,True
maturidade,0.8411,8,maturidade,NOUN,False,False,True
geologists,0.8408,1,geologists,PROPN,False,False,True
datingella,0.8407,1,datingella,NOUN,False,True,True
geneterapia,0.8406,9,geneterapia,PROPN,False,False,True
cattlin,0.8405,3,cattlin,PROPN,False,False,True
british,0.8404,1,british,PROPN,False,False,True
sonora,0.84,9,sonoro,ADJ,False,False,True
minnesota,0.8398,1,minnesota,NOUN,False,False,True
mitchell,0.8393,3,mitchell,PROPN,False,False,True
oficial,0.838,6,oficial,ADJ,False,True,True
características,0.8376,8,características,NOUN,False,True,True
penetr,0.8375,8,penetr,VERB,False,True,True
benjamin,0.8375,7,benjamin,PROPN,False,False,True
bad,0.8373,1,bad,PROPN,False,False,True
desnitrificação,0.8373,11,desnitrificação,NOUN,False,False,True
cchc,0.8372,10,cchc,NOUN,False,True,True
liquidificador,0.8372,6,liquidificador,NOUN,False,False,True
polígono,0.837,3,polígono,PROPN,False,False,True
rnat,0.8369,11,rnat,PROPN,False,True,True
colorida,0.8367,14,colorido,ADJ,False,True,True
sumário,0.8359,9,sumário,PROPN,False,False,True
manduvi,0.8359,7,manduvi,NOUN,False,True,True
deus,0.8358,14,deus,PROPN,False,False,True
cupin,0.8357,8,cupin,NOUN,False,True,True
denso,0.8357,10,denso,ADJ,False,True,True
consistente,0.8347,7,consistente,ADJ,False,True,True
temas,0.8345,4,temas,NOUN,False,True,True
metionina,0.8345,4,metionina,NOUN,False,False,True
novembro,0.8344,7,novembro,NOUN,False,False,True
trânsito,0.834,7,trânsito,NOUN,False,False,True
terry,0.8338,2,terry,PROPN,False,False,True
taxi,0.8336,3,taxi,PROPN,False,False,True
radical,0.8336,7,radical,ADJ,False,True,True
homorightene,0.8335,1,homorightene,NOUN,False,False,True
pétala,0.8333,7,pétala,NOUN,False,True,True
incorreta,0.8332,11,incorreto,ADJ,False,False,True
ithaca,0.8331,2,ithaca,PROPN,False,False,True
agency,0.8327,1,agency,PROPN,False,False,True
minneapolis,0.8327,1,minneapoli,PROPN,False,False,True
tronolone,0.8316,1,tronolone,PROPN,False,False,True
jeanbaptiste,0.8314,10,jeanbaptiste,PROPN,False,False,True
cruzamentos,0.8312,6,cruzamentos,NOUN,False,True,True
down,0.8303,5,down,NOUN,False,False,True
models,0.8302,1,models,PROPN,False,False,True
most,0.8301,3,most,PROPN,False,False,True
aves,0.8299,7,aves,PROPN,False,False,True
sujeito,0.8298,10,sujeitar,VERB,False,False,True
aérea,0.8296,6,aéreo,ADJ,False,False,True
colonial,0.8295,6,colonial,ADJ,False,True,True
succulent,0.8295,1,succulent,PROPN,False,False,True
ninhada,0.8289,10,ninhada,NOUN,False,True,True
baddini,0.8287,1,baddini,PROPN,False,False,True
pigment,0.8286,1,pigment,PROPN,False,False,True
johann,0.8285,7,johann,PROPN,False,False,True
papagaio,0.8283,4,papagaio,NOUN,False,True,True
abóbora,0.8281,9,abóbora,NOUN,False,True,True
estatístico,0.8279,8,estatístico,ADJ,False,True,True
rádio,0.8278,7,rádio,PROPN,False,False,True
kcal,0.8276,16,kcal,NOUN,False,True,True
lente,0.8274,6,lente,NOUN,False,True,True
caducifólia,0.8274,9,caducifólia,NOUN,False,True,True
brewer,0.8273,1,brewer,PROPN,False,False,True
rudolph,0.8272,5,rudolph,PROPN,False,False,True
chinn,0.8271,1,chinn,NOUN,False,True,True
