word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
elipse,7.9379,243,elipse,NOUN,False,True,True
análise,7.9334,207,análise,NOUN,False,True,True
estatística,7.9118,216,estatística,PROPN,False,True,True
metade,7.9114,142,metade,NOUN,False,True,True
superior,7.897,135,superior,ADJ,False,True,True
longo,7.8695,123,longo,ADJ,False,True,True
semana,7.8478,182,semana,NOUN,False,True,True
mar,7.8264,110,mar,NOUN,False,True,True
corpo,7.8132,143,corpo,NOUN,False,True,True
item,7.779,390,item,NOUN,False,True,True
aresta,7.7566,422,aresta,NOUN,False,True,True
horizontal,7.7545,190,horizontal,ADJ,False,True,True
lateral,7.7378,361,lateral,NOUN,False,True,True
dimensão,7.7334,176,dimensão,NOUN,False,True,True
atento,7.7224,145,atento,ADJ,False,True,True
regular,7.6809,322,regular,ADJ,False,True,True
nome,7.677,103,nome,NOUN,False,True,True
poliedro,7.6651,324,poliedro,NOUN,False,True,True
produção,7.6457,126,produção,NOUN,False,True,True
consumo,7.6254,125,consumo,NOUN,False,False,True
prova,7.6127,159,prova,NOUN,False,True,True
única,7.5373,158,único,ADJ,False,False,True
negativo,7.5065,212,negativo,ADJ,False,True,True
membro,7.5007,228,membro,NOUN,False,True,True
relativa,7.4967,247,relativo,ADJ,False,False,True
venda,7.453,167,venda,NOUN,False,True,True
ciência,7.4522,172,ciência,PROPN,False,True,True
particular,7.4499,134,particular,ADJ,False,True,True
central,7.4443,150,central,ADJ,False,True,True
quilômetro,7.4439,134,quilômetro,NOUN,False,True,True
aritmética,7.4373,207,aritmética,ADJ,False,False,True
colega,7.3961,130,colega,NOUN,False,True,True
raciocínio,7.3866,126,raciocínio,NOUN,False,True,True
trigonometria,7.3327,178,trigonometrio,ADJ,False,False,True
presente,7.3064,106,presente,ADJ,False,True,True
brasileira,7.2387,157,brasileira,PROPN,False,True,True
física,7.2349,142,física,PROPN,False,False,True
interessante,7.2279,131,interessante,ADJ,False,True,True
esfera,7.2224,254,esfera,NOUN,False,True,True
proporcional,7.201,172,proporcional,ADJ,False,True,True
