word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
hidrogénio,1.7567,6,hidrogénio,NOUN,False,False,True
fino,1.7554,23,fino,VERB,False,True,True
retirada,1.7545,51,retirada,NOUN,False,False,True
cidadania,1.7543,45,cidadania,NOUN,False,False,True
poliuretano,1.7509,17,poliuretano,PROPN,False,False,True
europeia,1.747,11,europeu,ADJ,False,True,True
magnético,1.7468,28,magnético,ADJ,False,True,True
literatura,1.7459,20,literatura,NOUN,False,False,True
ímã,1.7457,37,ímã,NOUN,False,True,True
refino,1.7454,26,refino,NOUN,False,False,True
soja,1.7451,26,soja,NOUN,False,False,True
acarreta,1.7435,48,acarretar,VERB,False,False,True
dissulfeto,1.7434,28,dissulfeto,PROPN,False,True,True
liquido,1.742,10,liquido,ADJ,False,False,True
representações,1.741,29,representações,NOUN,False,True,True
conceitos,1.7409,38,conceitos,PROPN,False,False,True
rua,1.7409,17,rua,NOUN,False,True,True
código,1.7384,18,código,NOUN,False,True,True
rejeito,1.7361,31,rejeito,NOUN,False,True,True
pulmonar,1.7358,22,pulmonar,ADJ,False,True,True
barro,1.7335,29,barro,NOUN,False,True,True
falha,1.732,19,falha,ADJ,False,True,True
alquimia,1.7313,15,alquimia,NOUN,False,False,True
alanina,1.7312,25,alanina,PROPN,False,False,True
obrigatório,1.7306,30,obrigatório,ADJ,False,True,True
concreto,1.7302,22,concreto,NOUN,False,True,True
marítimo,1.7297,16,marítimo,ADJ,False,True,True
tripla,1.7291,45,triplo,ADJ,False,True,True
rim,1.7289,20,rim,NOUN,False,True,True
chão,1.7287,17,chão,NOUN,False,False,True
compartimento,1.7286,28,compartimento,NOUN,False,True,True
reservatório,1.7276,21,reservatório,NOUN,False,True,True
ernest,1.7251,18,ernest,PROPN,False,False,True
produtividade,1.7246,21,produtividade,NOUN,False,False,True
sedimento,1.724,20,sedimento,NOUN,False,True,True
estimativa,1.7231,24,estimativa,NOUN,False,True,True
universo,1.7217,22,universo,NOUN,False,False,True
desprezível,1.7205,27,desprezível,ADJ,False,False,True
invenção,1.7201,21,invenção,NOUN,False,True,True
equipamentos,1.719,32,equipamentos,NOUN,False,True,True
roberto,1.7187,11,roberto,PROPN,False,False,True
poço,1.7159,27,poço,NOUN,False,True,True
salina,1.7157,71,salina,NOUN,False,True,True
vegetação,1.7151,20,vegetação,NOUN,False,False,True
manual,1.7143,25,manual,NOUN,False,True,True
ddt,1.7142,21,ddt,PROPN,False,False,True
dezembro,1.7136,15,dezembro,NOUN,False,False,True
catódica,1.7135,31,catódica,NOUN,False,True,True
exato,1.7113,21,exato,ADJ,False,True,True
mangueira,1.7107,24,mangueira,PROPN,False,True,True
mina,1.7095,18,mina,NOUN,False,True,True
miguel,1.7064,8,miguel,PROPN,False,False,True
bauxita,1.7058,51,bauxita,NOUN,False,False,True
genérico,1.7055,22,genérico,ADJ,False,True,True
porcentual,1.7051,34,porcentual,ADJ,False,True,True
cambridge,1.7051,37,cambridge,PROPN,False,False,True
londres,1.7041,13,londres,PROPN,False,False,True
prioridade,1.702,36,prioridade,NOUN,False,True,True
saberes,1.7018,40,saberes,PROPN,False,True,True
planejamento,1.6987,27,planejamento,NOUN,False,False,True
tóxica,1.6971,24,tóxico,ADJ,False,False,True
formado,1.6952,374,formar,VERB,False,True,True
polipropileno,1.6946,20,polipropileno,ADJ,False,False,True
certos,1.6935,85,certos,DET,False,True,True
desodorante,1.6927,30,desodorante,NOUN,False,True,True
legenda,1.6924,43,legenda,NOUN,False,True,True
movimentação,1.6896,28,movimentação,NOUN,False,False,True
usual,1.689,24,usual,ADJ,False,True,True
oral,1.6878,25,oral,ADJ,False,True,True
infixo,1.6873,42,infixo,ADV,False,True,True
gerais,1.6858,45,gerais,PROPN,False,False,True
famoso,1.6857,14,famoso,ADJ,False,True,True
rolha,1.6854,30,rolha,NOUN,False,True,True
ave,1.6849,22,ave,NOUN,False,True,True
transformase,1.6846,24,transformase,NOUN,False,True,True
órbita,1.6843,30,órbita,NOUN,False,True,True
denominação,1.6842,24,denominação,NOUN,False,True,True
módulo,1.6817,25,módulo,NOUN,False,False,True
geografia,1.6812,23,geografia,PROPN,False,False,True
matemático,1.6778,21,matemático,ADJ,False,True,True
abacaxi,1.677,25,abacaxi,NOUN,False,False,True
max,1.6769,11,max,NOUN,False,True,True
sulfônico,1.6759,33,sulfônico,ADJ,False,True,True
inerte,1.6759,30,inerte,NOUN,False,True,True
caneta,1.6752,26,caneta,NOUN,False,True,True
amigo,1.6726,22,amigo,NOUN,False,True,True
desempenho,1.6699,24,desempenho,NOUN,False,False,True
silicone,1.6698,19,silicone,NOUN,False,True,True
estudos,1.6622,16,estudos,PROPN,False,True,True
veneno,1.6621,13,veneno,ADJ,False,True,True
raton,1.6616,48,raton,PROPN,False,False,True
absoluta,1.6589,25,absoluto,ADJ,False,False,True
completo,1.6584,22,completo,ADJ,False,True,True
arsênio,1.655,28,arsênio,NOUN,False,False,True
dicromato,1.6544,33,dicromato,NOUN,False,True,True
reacional,1.6543,20,reacional,ADJ,False,True,True
vinila,1.6531,30,vinila,NOUN,False,False,True
manteiga,1.6525,25,manteiga,PROPN,False,False,True
lama,1.6505,22,lama,NOUN,False,False,True
descartável,1.6493,22,descartável,ADJ,False,True,True
califórnia,1.6491,14,califórnia,PROPN,False,False,True
europa,1.6479,27,europa,PROPN,False,False,True
nitrito,1.6478,29,nitrito,NOUN,False,True,True
dada,1.6474,113,dado,ADJ,False,True,True
eólica,1.6471,27,eólico,ADJ,False,True,True
duplo,1.6466,27,duplo,ADJ,False,True,True
diferentemente,1.6424,23,diferentemente,ADJ,False,False,True
radionuclídeo,1.6414,24,radionuclídeo,NOUN,False,True,True
teórico,1.6412,22,teórico,ADJ,False,True,True
sergio,1.6395,18,sergio,PROPN,False,False,True
cromatografia,1.6367,16,cromatografia,PROPN,False,False,True
cicloalceno,1.6357,24,cicloalceno,NOUN,False,True,True
cíclica,1.6355,35,cíclico,ADJ,False,True,True
docente,1.6335,62,docente,NOUN,False,False,True
elements,1.6334,20,elements,PROPN,False,False,True
alimentar,1.6325,117,alimentar,ADJ,False,True,True
solidificação,1.6306,34,solidificação,NOUN,False,False,True
adoçante,1.63,24,adoçante,NOUN,False,True,True
nucleico,1.6296,26,nucleico,ADJ,False,True,True
situese,1.6295,43,situese,PROPN,False,False,True
refeição,1.6286,18,refeição,NOUN,False,True,True
quinina,1.6272,18,quinina,NOUN,False,False,True
surgimento,1.6271,18,surgimento,NOUN,False,False,True
comissão,1.6271,23,comissão,PROPN,False,False,True
alquila,1.6268,20,alquila,NOUN,False,True,True
